
MA0592.2,Esrra,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0141.1,Esrrb,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0141.2,Esrrb,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0643.1,Esrrg,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0643.2,Esrrg,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0098.2,Ets1,Tryptophan cluster factors,Ets-related
MA1485.1,FERD3L,Basic helix-loop-helix factors (bHLH),Tal-related
MA0156.1,FEV,Tryptophan cluster factors,Ets-related
MA0156.2,FEV,Tryptophan cluster factors,Ets-related
MA0156.3,FEV,Tryptophan cluster factors,Ets-related
MA0156.4,FEV,Tryptophan cluster factors,Ets-related
MA2341.1,FEZF2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0820.1,FIGLA,Basic helix-loop-helix factors (bHLH),Tal-related
MA0820.2,FIGLA,Basic helix-loop-helix factors (bHLH),Tal-related
MA0475.1,FLI1,Tryptophan cluster factors,Ets-related
MA0475.2,FLI1,Tryptophan cluster factors,Ets-related
MA0475.3,FLI1,Tryptophan cluster factors,Ets-related
MA1949.1,FLI1::DRGX,Homeo domain factors, Tryptophan cluster factors,Paired-related HD factors, Ets-related
MA1949.2,FLI1::DRGX,Homeo domain factors, Tryptophan cluster factors,Paired-related HD factors, Ets-related
MA1950.1,FLI1::FOXI1,Tryptophan cluster factors, Fork head/winged helix factors,Ets-related, FOX
MA1950.2,FLI1::FOXI1,Tryptophan cluster factors, Fork head/winged helix factors,Ets-related, FOX
MA0476.1,FOS,Basic leucine zipper factors (bZIP),Fos-related
MA1951.1,FOS,Basic leucine zipper factors (bZIP),Fos-related
MA0476.2,FOS,Basic leucine zipper factors (bZIP),Fos-related
MA1951.2,FOS,Basic leucine zipper factors (bZIP),Fos-related
MA0099.2,FOS::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0099.3,FOS::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1126.1,FOS::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0099.4,FOS::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1126.2,FOS::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1134.1,FOS::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1134.2,FOS::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1141.1,FOS::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1141.2,FOS::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1127.1,FOSB::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1135.1,FOSB::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1136.1,FOSB::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1135.2,FOSB::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0477.1,FOSL1,Basic leucine zipper factors (bZIP),Fos-related
MA0477.2,FOSL1,Basic leucine zipper factors (bZIP),Fos-related
MA0477.3,FOSL1,Basic leucine zipper factors (bZIP),Fos-related
MA1128.1,FOSL1::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1129.1,FOSL1::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1128.2,FOSL1::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1137.1,FOSL1::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1137.2,FOSL1::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1142.1,FOSL1::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1143.1,FOSL1::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1142.2,FOSL1::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1143.2,FOSL1::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0478.1,FOSL2,Basic leucine zipper factors (bZIP),Fos-related
MA0478.2,FOSL2,Basic leucine zipper factors (bZIP),Fos-related
MA1130.1,FOSL2::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1131.1,FOSL2::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1130.2,FOSL2::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1131.2,FOSL2::JUN,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1138.1,FOSL2::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1139.1,FOSL2::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1138.2,FOSL2::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1139.2,FOSL2::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1144.1,FOSL2::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1145.1,FOSL2::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1144.2,FOSL2::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA1145.2,FOSL2::JUND,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0148.1,FOXA1,Fork head/winged helix factors,FOX
MA0148.2,FOXA1,Fork head/winged helix factors,FOX
MA0148.3,FOXA1,Fork head/winged helix factors,FOX
MA0148.4,FOXA1,Fork head/winged helix factors,FOX
MA0148.5,FOXA1,Fork head/winged helix factors,FOX
MA0047.3,FOXA2,Fork head/winged helix factors,FOX
MA0047.4,FOXA2,Fork head/winged helix factors,FOX
MA1683.1,FOXA3,Fork head/winged helix factors,FOX
MA1683.2,FOXA3,Fork head/winged helix factors,FOX
MA0845.1,FOXB1,Fork head/winged helix factors,FOX
MA0032.1,FOXC1,Fork head/winged helix factors,FOX
MA0032.2,FOXC1,Fork head/winged helix factors,FOX
MA0846.1,FOXC2,Fork head/winged helix factors,FOX
MA0846.2,FOXC2,Fork head/winged helix factors,FOX
MA0031.1,FOXD1,Fork head/winged helix factors,FOX
MA0031.2,FOXD1,Fork head/winged helix factors,FOX
MA0847.1,FOXD2,Fork head/winged helix factors,FOX
MA0847.2,FOXD2,Fork head/winged helix factors,FOX
MA0847.3,FOXD2,Fork head/winged helix factors,FOX
MA0847.4,FOXD2,Fork head/winged helix factors,FOX
MA0041.2,FOXD3,Fork head/winged helix factors,FOX
MA0041.3,FOXD3,Fork head/winged helix factors,FOX
MA1487.1,FOXE1,Fork head/winged helix factors,FOX
MA1487.2,FOXE1,Fork head/winged helix factors,FOX
MA1487.3,FOXE1,Fork head/winged helix factors,FOX
MA0030.1,FOXF2,Fork head/winged helix factors,FOX
MA0030.2,FOXF2,Fork head/winged helix factors,FOX
MA0613.1,FOXG1,Fork head/winged helix factors,FOX
MA0479.1,FOXH1,Fork head/winged helix factors,FOX
MA0479.2,FOXH1,Fork head/winged helix factors,FOX
MA0042.1,FOXI1,Fork head/winged helix factors,FOX
MA0042.2,FOXI1,Fork head/winged helix factors,FOX
MA1952.1,FOXJ2::ELF1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1952.2,FOXJ2::ELF1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA0852.2,FOXK1,Fork head/winged helix factors,FOX
MA0852.3,FOXK1,Fork head/winged helix factors,FOX
MA1103.1,FOXK2,Fork head/winged helix factors,FOX
MA1103.2,FOXK2,Fork head/winged helix factors,FOX
MA1103.3,FOXK2,Fork head/winged helix factors,FOX
MA0033.1,FOXL1,Fork head/winged helix factors,FOX
MA0033.2,FOXL1,Fork head/winged helix factors,FOX
MA1489.1,FOXN3,Fork head/winged helix factors,FOX
MA1953.1,FOXO1::ELF1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1953.2,FOXO1::ELF1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1954.1,FOXO1::ELK1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1954.2,FOXO1::ELK1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1955.1,FOXO1::ELK3,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1955.2,FOXO1::ELK3,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1956.1,FOXO1::FLI1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA1956.2,FOXO1::FLI1,Fork head/winged helix factors, Tryptophan cluster factors,FOX, Ets-related
MA0157.1,FOXO3,Fork head/winged helix factors,FOX
MA0157.2,FOXO3,Fork head/winged helix factors,FOX
MA0848.1,FOXO4,Fork head/winged helix factors,FOX
MA0849.1,FOXO6,Fork head/winged helix factors,FOX
MA0481.1,FOXP1,Fork head/winged helix factors,FOX
MA0481.2,FOXP1,Fork head/winged helix factors,FOX
MA0481.3,FOXP1,Fork head/winged helix factors,FOX
MA0481.4,FOXP1,Fork head/winged helix factors,FOX
MA0593.1,FOXP2,Fork head/winged helix factors,FOX
MA0593.2,FOXP2,Fork head/winged helix factors,FOX
MA0850.1,FOXP3,Fork head/winged helix factors,FOX
MA2117.1,FOXP4,Fork head/winged helix factors,FOX
MA2118.1,FOXS1,Fork head/winged helix factors,FOX
MA0099.1,Fos::Jun,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Fos-related, Jun-related
MA0047.1,Foxa2,Fork head/winged helix factors,FOX
MA0047.2,Foxa2,Fork head/winged helix factors,FOX
MA0041.1,Foxd3,Fork head/winged helix factors,FOX
MA1606.1,Foxf1,Fork head/winged helix factors,FOX
MA1606.2,Foxf1,Fork head/winged helix factors,FOX
MA0614.1,Foxj2,Fork head/winged helix factors,FOX
MA0851.1,Foxj3,Fork head/winged helix factors,FOX
MA0851.2,Foxj3,Fork head/winged helix factors,FOX
MA0852.1,Foxk1,Fork head/winged helix factors,FOX
MA1607.1,Foxl2,Fork head/winged helix factors,FOX
MA1607.2,Foxl2,Fork head/winged helix factors,FOX
MA1684.1,Foxn1,Fork head/winged helix factors,FOX
MA0480.1,Foxo1,Fork head/winged helix factors,FOX
MA0480.2,Foxo1,Fork head/winged helix factors,FOX
MA0480.3,Foxo1,Fork head/winged helix factors,FOX
MA0157.3,Foxo3,Fork head/winged helix factors,FOX
MA0157.4,Foxo3,Fork head/winged helix factors,FOX
MA0040.1,Foxq1,Fork head/winged helix factors,FOX
MA0040.2,Foxq1,Fork head/winged helix factors,FOX
MA0062.1,GABPA,Tryptophan cluster factors,Ets-related
MA0062.3,GABPA,Tryptophan cluster factors,Ets-related
MA0062.4,GABPA,Tryptophan cluster factors,Ets-related
MA0035.4,GATA1,Other C4 zinc finger-type factors,C4-GATA-related
MA0035.5,GATA1,Other C4 zinc finger-type factors,C4-GATA-related
MA0140.2,GATA1::TAL1,Other C4 zinc finger-type factors, Basic helix-loop-helix factors (bHLH),C4-GATA-related, Tal-related
MA0140.3,GATA1::TAL1,Other C4 zinc finger-type factors, Basic helix-loop-helix factors (bHLH),C4-GATA-related, Tal-related
MA0036.1,GATA2,Other C4 zinc finger-type factors,C4-GATA-related
MA0036.2,GATA2,Other C4 zinc finger-type factors,C4-GATA-related
MA0036.3,GATA2,Other C4 zinc finger-type factors,C4-GATA-related
MA0036.4,GATA2,Other C4 zinc finger-type factors,C4-GATA-related
MA0037.1,GATA3,Other C4 zinc finger-type factors,C4-GATA-related
MA0037.2,GATA3,Other C4 zinc finger-type factors,C4-GATA-related
MA0037.3,GATA3,Other C4 zinc finger-type factors,C4-GATA-related
MA0482.2,GATA4,Other C4 zinc finger-type factors,C4-GATA-related
MA0482.3,GATA4,Other C4 zinc finger-type factors,C4-GATA-related
MA0766.1,GATA5,Other C4 zinc finger-type factors,C4-GATA-related
MA0766.2,GATA5,Other C4 zinc finger-type factors,C4-GATA-related
MA0766.3,GATA5,Other C4 zinc finger-type factors,C4-GATA-related
MA1104.1,GATA6,Other C4 zinc finger-type factors,C4-GATA-related
MA1104.2,GATA6,Other C4 zinc finger-type factors,C4-GATA-related
MA1104.3,GATA6,Other C4 zinc finger-type factors,C4-GATA-related
MA0889.1,GBX1,Homeo domain factors,HOX
MA0889.2,GBX1,Homeo domain factors,HOX
MA0890.1,GBX2,Homeo domain factors,HOX
MA0890.2,GBX2,Homeo domain factors,HOX
MA0646.1,GCM1,GCM domain factors,GCM
MA0646.2,GCM1,GCM domain factors,GCM
MA0767.1,GCM2,GCM domain factors,GCM
MA0767.2,GCM2,GCM domain factors,GCM
MA0038.2,GFI1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0038.3,GFI1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0734.1,GLI2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0734.2,GLI2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1491.1,GLI3,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1491.2,GLI3,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1491.3,GLI3,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0735.1,GLIS1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0735.2,GLIS1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0736.1,GLIS2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0737.1,GLIS3,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0862.1,GMEB2,SAND domain factors,GMEB
MA0647.1,GRHL1,Grainyhead domain factors,Grainyhead-related factors
MA0647.2,GRHL1,Grainyhead domain factors,Grainyhead-related factors
MA1105.1,GRHL2,Grainyhead domain factors,Grainyhead-related factors
MA1105.2,GRHL2,Grainyhead domain factors,Grainyhead-related factors
MA1105.3,GRHL2,Grainyhead domain factors,Grainyhead-related factors
MA0648.1,GSC,Homeo domain factors,Paired-related HD factors
MA0648.2,GSC,Homeo domain factors,Paired-related HD factors
MA0891.1,GSC2,Homeo domain factors,Paired-related HD factors
MA0891.2,GSC2,Homeo domain factors,Paired-related HD factors
MA0892.1,GSX1,Homeo domain factors,HOX
MA0892.2,GSX1,Homeo domain factors,HOX
MA0893.1,GSX2,Homeo domain factors,HOX
MA0893.2,GSX2,Homeo domain factors,HOX
MA0893.3,GSX2,Homeo domain factors,HOX
MA0062.2,Gabpa,Tryptophan cluster factors,Ets-related
MA0035.1,Gata1,Other C4 zinc finger-type factors,C4-GATA-related
MA0035.2,Gata1,Other C4 zinc finger-type factors,C4-GATA-related
MA0035.3,Gata1,Other C4 zinc finger-type factors,C4-GATA-related
MA0140.1,Gata1::Tal1,Other C4 zinc finger-type factors, Basic helix-loop-helix factors (bHLH),C4-GATA-related, Tal-related
MA0037.4,Gata3,Other C4 zinc finger-type factors,C4-GATA-related
MA0037.5,Gata3,Other C4 zinc finger-type factors,C4-GATA-related
MA0482.1,Gata4,Other C4 zinc finger-type factors,C4-GATA-related
MA0038.1,Gfi1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0483.1,Gfi1B,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0483.2,Gfi1B,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1990.1,Gli1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1990.2,Gli1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0734.3,Gli2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0734.4,Gli2,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0615.1,Gmeb1,SAND domain factors,GMEB
MA0615.2,Gmeb1,SAND domain factors,GMEB
MA1638.1,HAND2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1638.2,HAND2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1099.2,HES1,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA1099.3,HES1,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0616.2,HES2,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0616.3,HES2,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0821.1,HES5,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0821.2,HES5,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA1493.1,HES6,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0822.1,HES7,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0894.1,HESX1,Homeo domain factors,Paired-related HD factors
MA0894.2,HESX1,Homeo domain factors,Paired-related HD factors
MA0823.1,HEY1,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0649.1,HEY2,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0649.2,HEY2,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0738.1,HIC2,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0738.2,HIC2,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA1106.1,HIF1A,Basic helix-loop-helix factors (bHLH),PAS domain factors
MA1106.2,HIF1A,Basic helix-loop-helix factors (bHLH),PAS domain factors
MA0131.1,HINFP,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0131.2,HINFP,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0131.3,HINFP,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0043.1,HLF,Basic leucine zipper factors (bZIP),CEBP-related
MA0043.2,HLF,Basic leucine zipper factors (bZIP),CEBP-related
MA0043.3,HLF,Basic leucine zipper factors (bZIP),CEBP-related
MA0043.4,HLF,Basic leucine zipper factors (bZIP),CEBP-related
MA0895.1,HMBOX1,Homeo domain factors,POU domain factors
MA0895.2,HMBOX1,Homeo domain factors,POU domain factors
MA0046.1,HNF1A,Homeo domain factors,POU domain factors
MA0046.2,HNF1A,Homeo domain factors,POU domain factors
MA0046.3,HNF1A,Homeo domain factors,POU domain factors
MA0153.1,HNF1B,Homeo domain factors,POU domain factors
MA0153.2,HNF1B,Homeo domain factors,POU domain factors
MA0114.1,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0114.2,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1494.1,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0114.4,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1494.2,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0114.5,HNF4A,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0484.1,HNF4G,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0484.2,HNF4G,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0484.3,HNF4G,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1495.1,HOXA1,Homeo domain factors,HOX
MA1495.2,HOXA1,Homeo domain factors,HOX
MA0899.1,HOXA10,Homeo domain factors,HOX
MA0899.2,HOXA10,Homeo domain factors,HOX
MA0650.1,HOXA13,Homeo domain factors,HOX
MA0650.2,HOXA13,Homeo domain factors,HOX
MA0900.1,HOXA2,Homeo domain factors,HOX
MA0900.2,HOXA2,Homeo domain factors,HOX
MA0900.3,HOXA2,Homeo domain factors,HOX
MA2119.1,HOXA3,Homeo domain factors,HOX
MA1496.1,HOXA4,Homeo domain factors,HOX
MA1496.2,HOXA4,Homeo domain factors,HOX
MA0158.1,HOXA5,Homeo domain factors,HOX
MA0158.2,HOXA5,Homeo domain factors,HOX
MA1497.1,HOXA6,Homeo domain factors,HOX
MA1497.2,HOXA6,Homeo domain factors,HOX
MA1498.1,HOXA7,Homeo domain factors,HOX
MA1498.2,HOXA7,Homeo domain factors,HOX
MA1498.3,HOXA7,Homeo domain factors,HOX
MA0594.2,HOXA9,Homeo domain factors,HOX
MA0594.3,HOXA9,Homeo domain factors,HOX
MA2093.1,HOXB1,Homeo domain factors,HOX
MA0901.1,HOXB13,Homeo domain factors,HOX
MA0901.2,HOXB13,Homeo domain factors,HOX
MA0901.3,HOXB13,Homeo domain factors,HOX
MA0902.1,HOXB2,Homeo domain factors,HOX
MA0902.2,HOXB2,Homeo domain factors,HOX
MA0902.3,HOXB2,Homeo domain factors,HOX
MA1957.1,HOXB2::ELK1,Homeo domain factors, Tryptophan cluster factors,HOX, Ets-related
MA0903.1,HOXB3,Homeo domain factors,HOX
MA0903.2,HOXB3,Homeo domain factors,HOX
MA1499.1,HOXB4,Homeo domain factors,HOX
MA1499.2,HOXB4,Homeo domain factors,HOX
MA0904.2,HOXB5,Homeo domain factors,HOX
MA0904.3,HOXB5,Homeo domain factors,HOX
MA1500.1,HOXB6,Homeo domain factors,HOX
MA1500.2,HOXB6,Homeo domain factors,HOX
MA1501.1,HOXB7,Homeo domain factors,HOX
MA1501.2,HOXB7,Homeo domain factors,HOX
MA1502.1,HOXB8,Homeo domain factors,HOX
MA1502.2,HOXB8,Homeo domain factors,HOX
MA1503.1,HOXB9,Homeo domain factors,HOX
MA1503.2,HOXB9,Homeo domain factors,HOX
MA0905.1,HOXC10,Homeo domain factors,HOX
MA0905.2,HOXC10,Homeo domain factors,HOX
MA0651.1,HOXC11,Homeo domain factors,HOX
MA0651.2,HOXC11,Homeo domain factors,HOX
MA0651.3,HOXC11,Homeo domain factors,HOX
MA0906.1,HOXC12,Homeo domain factors,HOX
MA0906.2,HOXC12,Homeo domain factors,HOX
MA0907.1,HOXC13,Homeo domain factors,HOX
MA0907.2,HOXC13,Homeo domain factors,HOX
MA1504.1,HOXC4,Homeo domain factors,HOX
MA1504.2,HOXC4,Homeo domain factors,HOX
MA1505.1,HOXC8,Homeo domain factors,HOX
MA1505.2,HOXC8,Homeo domain factors,HOX
MA0485.2,HOXC9,Homeo domain factors,HOX
MA0485.3,HOXC9,Homeo domain factors,HOX
MA1506.1,HOXD10,Homeo domain factors,HOX
MA1506.2,HOXD10,Homeo domain factors,HOX
MA0908.1,HOXD11,Homeo domain factors,HOX
MA0908.2,HOXD11,Homeo domain factors,HOX
MA0873.1,HOXD12,Homeo domain factors,HOX
MA0873.2,HOXD12,Homeo domain factors,HOX
MA1958.1,HOXD12::ELK1,Homeo domain factors, Tryptophan cluster factors,HOX, Ets-related
MA1958.2,HOXD12::ELK1,Homeo domain factors, Tryptophan cluster factors,HOX, Ets-related
MA0909.1,HOXD13,Homeo domain factors,HOX
MA0909.2,HOXD13,Homeo domain factors,HOX
MA0912.2,HOXD3,Homeo domain factors,HOX
MA1507.1,HOXD4,Homeo domain factors,HOX
MA1507.2,HOXD4,Homeo domain factors,HOX
MA0910.2,HOXD8,Homeo domain factors,HOX
MA0910.3,HOXD8,Homeo domain factors,HOX
MA0913.2,HOXD9,Homeo domain factors,HOX
MA0913.3,HOXD9,Homeo domain factors,HOX
MA0486.1,HSF1,Heat shock factors,HSF factors
MA0486.2,HSF1,Heat shock factors,HSF factors
MA0770.1,HSF2,Heat shock factors,HSF factors
MA0771.1,HSF4,Heat shock factors,HSF factors
MA2123.1,Hand1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0092.1,Hand1::Tcf3,Basic helix-loop-helix factors (bHLH), Basic helix-loop-helix factors (bHLH),Tal-related, E2A
MA0092.2,Hand1::Tcf3,Basic helix-loop-helix factors (bHLH), Basic helix-loop-helix factors (bHLH),Tal-related, E2A
MA1099.1,Hes1,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0616.1,Hes2,Basic helix-loop-helix factors (bHLH),Hairy-related factors
MA0739.1,Hic1,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0739.2,Hic1,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA2124.1,Hmga1,TATA-binding proteins,HMGA
MA0896.1,Hmx1,Homeo domain factors,NK
MA0896.2,Hmx1,Homeo domain factors,NK
MA0897.1,Hmx2,Homeo domain factors,NK
MA0897.2,Hmx2,Homeo domain factors,NK
MA0898.1,Hmx3,Homeo domain factors,NK
MA0898.2,Hmx3,Homeo domain factors,NK
MA1991.1,Hnf1A,Homeo domain factors,POU domain factors
MA1991.2,Hnf1A,Homeo domain factors,POU domain factors
MA0114.3,Hnf4a,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0911.1,Hoxa11,Homeo domain factors,HOX
MA0911.2,Hoxa11,Homeo domain factors,HOX
MA0650.3,Hoxa13,Homeo domain factors,HOX
MA0650.4,Hoxa13,Homeo domain factors,HOX
MA0594.1,Hoxa9,Homeo domain factors,HOX
MA0904.1,Hoxb5,Homeo domain factors,HOX
MA0485.1,Hoxc9,Homeo domain factors,HOX
MA0909.3,Hoxd13,Homeo domain factors,HOX
MA0909.4,Hoxd13,Homeo domain factors,HOX
MA0912.1,Hoxd3,Homeo domain factors,HOX
MA0910.1,Hoxd8,Homeo domain factors,HOX
MA0913.1,Hoxd9,Homeo domain factors,HOX
MA1508.1,IKZF1,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA1508.2,IKZF1,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA2326.1,IKZF2,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0155.1,INSM1,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0050.1,IRF1,Tryptophan cluster factors,Interferon-regulatory factors
MA0050.2,IRF1,Tryptophan cluster factors,Interferon-regulatory factors
MA0051.1,IRF2,Tryptophan cluster factors,Interferon-regulatory factors
MA0051.2,IRF2,Tryptophan cluster factors,Interferon-regulatory factors
MA1418.1,IRF3,Tryptophan cluster factors,Interferon-regulatory factors
MA1418.2,IRF3,Tryptophan cluster factors,Interferon-regulatory factors
MA1419.1,IRF4,Tryptophan cluster factors,Interferon-regulatory factors
MA1419.2,IRF4,Tryptophan cluster factors,Interferon-regulatory factors
MA1420.1,IRF5,Tryptophan cluster factors,Interferon-regulatory factors
MA1509.1,IRF6,Tryptophan cluster factors,Interferon-regulatory factors
MA0772.1,IRF7,Tryptophan cluster factors,Interferon-regulatory factors
MA0772.2,IRF7,Tryptophan cluster factors,Interferon-regulatory factors
MA0652.1,IRF8,Tryptophan cluster factors,Interferon-regulatory factors
MA0652.2,IRF8,Tryptophan cluster factors,Interferon-regulatory factors
MA0653.1,IRF9,Tryptophan cluster factors,Interferon-regulatory factors
MA0914.1,ISL2,Homeo domain factors,HD-LIM
