,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_f005,0.9874109332044344,0.9115662471581462,0.9479739810377613,0.9863631265588949,0.9086718124488286,0.94579176562651,0.004500854538871661,0.02351901244713584,0.014147403450345564,0.05000000000000001,0.0,142983303.0,32303.0,32301.333333333332,142983303.0,411746319.0,21670859.0,433417178.0,frip,,0.05,MCF7,condition
MCF7_f005_s27,0.9874429657547261,0.9114422003889625,0.9479216600483862,0.9863759766264715,0.9084212192116171,0.945656743701034,0.004507803478079511,0.023997439923702207,0.014442844750289167,0.05,0.0,142983303.0,32303.0,32300.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,27.0,0.05,MCF7,file
MCF7_f005_s39,0.9873915086020548,0.9115089001863675,0.9479340189657077,0.9862773164435608,0.9087856139968936,0.9458162096494362,0.004598617016260121,0.02345215833515165,0.014168408786552861,0.05,0.0,142983303.0,32303.0,32302.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,39.0,0.05,MCF7,file
MCF7_f005_s76,0.9873983475544899,0.9117475854053301,0.9480662266042572,0.9864360866066522,0.9088086041379752,0.9459023435290594,0.004397825566313143,0.02312516860937704,0.01384026566068811,0.05,0.0,142983303.0,32303.0,32302.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,76.0,0.05,MCF7,file
MCF7_f01,0.9838839715121054,0.9253389019217603,0.9537138135999487,0.982010326380708,0.914866206391757,0.9471202444266171,0.0053456504160371825,0.024717483377545233,0.015259510190900109,0.10000000000000002,0.0,118904571.0,32303.0,32300.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,,0.1,MCF7,condition
MCF7_f01_s31,0.9839202293410804,0.9252107404400487,0.9536627694295567,0.9821720336017398,0.9147012116627855,0.9471039107006362,0.005161372881790303,0.02475592614343492,0.015176445290062986,0.1,0.0,118904571.0,32303.0,32300.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,31.0,0.1,MCF7,file
MCF7_f01_s53,0.9838089698686256,0.9254457452410912,0.9537353168119531,0.9819329206289861,0.9148828439073926,0.9470905472822724,0.005315290078230187,0.0248935520656358,0.015339564463634062,0.1,0.0,118904571.0,32303.0,32301.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,53.0,0.1,MCF7,file
MCF7_f01_s83,0.9839227020287884,0.9253602781616763,0.953743363016959,0.9819260249113979,0.9150145636050928,0.9471662752969428,0.005555591793657228,0.02453002697445288,0.015280129706739523,0.1,0.0,118904571.0,32303.0,32299.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,83.0,0.1,MCF7,file
MCF7_f02,0.9809599566911799,0.954556680366074,0.9675782288855433,0.9779489759969222,0.9465010221101696,0.9619353190739142,0.0069142235739229965,0.0163498132771816,0.011491698612518798,0.20000000000000004,0.0,61717582.0,32303.0,32295.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,,0.2,MCF7,condition
MCF7_f025,0.9839377705229014,0.9730985370290631,0.9784881367082661,0.9814198352369568,0.9686610753201687,0.9749914373460093,0.005802554900216951,0.009119561857418098,0.007201158876838794,0.25,0.0,27405389.0,32303.0,32252.666666666668,27405389.0,411746319.0,137248773.0,548995092.0,frip,,0.25,MCF7,condition
MCF7_f025_s28,0.9838744590669107,0.9731447321356761,0.9784801817251965,0.9813063660354724,0.9686978397502845,0.9749543321415605,0.005918220650735372,0.0090933074266185,0.0072476545777366,0.25,0.0,27405389.0,32303.0,32259.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,28.0,0.25,MCF7,file
MCF7_f025_s89,0.9839420286292907,0.9730085457347601,0.9784447444974602,0.9813691620516658,0.968529911829278,0.9749002097163831,0.00589453508234037,0.00917561876234709,0.007287973910758748,0.25,0.0,27405389.0,32303.0,32245.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,89.0,0.25,MCF7,file
MCF7_f025_s90,0.9839968458788781,0.973142337407193,0.9785394914960537,0.9815839776237322,0.9687554743809436,0.9751197701800849,0.005592475320119878,0.009098874747978781,0.007072784138363714,0.25,0.0,27405389.0,32303.0,32254.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,90.0,0.25,MCF7,file
MCF7_f02_s27,0.9810168312306093,0.9546574760107588,0.9676576772477717,0.9780274627993799,0.946498990150687,0.9619706391991634,0.006991494487047982,0.016629507174907163,0.011655939362942671,0.2,0.0,61717582.0,32303.0,32295.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,27.0,0.2,MCF7,file
MCF7_f02_s49,0.9809352695052916,0.9545396847554715,0.9675574885201567,0.9778573454025085,0.946600662841029,0.9619440529891414,0.006892335534241863,0.016132671974584234,0.011386334119323906,0.2,0.0,61717582.0,32303.0,32294.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,49.0,0.2,MCF7,file
MCF7_f02_s59,0.9809277812978162,0.9544729027658997,0.9675195369396873,0.9779621197888784,0.9464034133387931,0.9618912650334372,0.006865366482877943,0.0163022254075524,0.011444607549965043,0.2,0.0,61717582.0,32303.0,32296.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,59.0,0.2,MCF7,file
MCF7_f035,0.9740242446953222,0.9739419696907347,0.97398310545553,0.9712033079574361,0.9709823508861011,0.97108778861342,0.007042829957996276,0.007276766538114637,0.006814569844707245,0.3499999999999999,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,,0.35,MCF7,condition
MCF7_f035_s26,0.9740512947794614,0.9740467064422897,0.9740490006054722,0.9712014540645953,0.9711980206129316,0.9711950448410758,0.007066801466985633,0.007071563698823755,0.006741621945927188,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,26.0,0.35,MCF7,file
MCF7_f035_s34,0.9739943373234311,0.9739340710738379,0.9739642032663567,0.971153664249932,0.9709304919928025,0.9710367364105068,0.007130853919856725,0.007287576257225005,0.006844633486927676,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,34.0,0.35,MCF7,file
MCF7_f035_s36,0.9740271074199651,0.9738451016862318,0.9739360960499516,0.971254805557781,0.9708185400525686,0.9710315845886776,0.006937476019314928,0.007469147221234268,0.006863664496849259,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,36.0,0.35,MCF7,file
MCF7_f04,0.9658390735211034,0.9674809180636913,0.9666592986358187,0.9619775219491231,0.9636143598994655,0.9627882416024748,0.009085493642574192,0.00913275655042563,0.00873724483746775,0.4000000000000001,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,,0.4,MCF7,condition
MCF7_f04_s17,0.9659114759627913,0.9676023789979437,0.9667561881132647,0.9620803716361858,0.9638098152566158,0.9629366918926924,0.009090070177520724,0.009008343817879027,0.008641372308108707,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,17.0,0.4,MCF7,file
MCF7_f04_s33,0.9657563981995729,0.9673908719562142,0.9665729441050684,0.9618865753147412,0.9633663284336355,0.9626195139459227,0.009117633424569721,0.009268918548819817,0.008857835579065693,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,33.0,0.4,MCF7,file
MCF7_f04_s97,0.9658493473761354,0.9674495055861118,0.9666487642694088,0.9619656188964426,0.9636669360081456,0.9628085189688098,0.009058448764004624,0.00912439571886133,0.008718632795729125,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,97.0,0.4,MCF7,file
MCF7_f06,0.9446202023192913,0.9580440023640456,0.9512847481087991,0.9380423286673992,0.9537615209840292,0.9458165336782799,0.014663627519179507,0.01159526250385545,0.012533198600703727,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,,0.6,MCF7,condition
MCF7_f06_s34,0.9446436447423608,0.9581703842497069,0.9513589349993222,0.938097530086239,0.953797694761314,0.9458615847176973,0.014727683632232019,0.011684425910433284,0.012582189394011407,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,34.0,0.6,MCF7,file
MCF7_f06_s37,0.9445170721754339,0.9578299407420732,0.9511269238772715,0.9379686503682763,0.9536385783047129,0.9457193608322687,0.014538922752203722,0.011377194820800211,0.012386174933834584,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,37.0,0.6,MCF7,file
MCF7_f06_s78,0.944699891759394,0.9581316657134535,0.9513683723985258,0.9380608055476822,0.953848289886061,0.9458686554848736,0.014740559880623876,0.011733716600766724,0.012644136145432562,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,78.0,0.6,MCF7,file
MCF7_f08,0.9280176236239276,0.9637471193533188,0.9455449624979398,0.9187406131854009,0.9619621178998747,0.9397772015495506,0.019752217073980893,0.00984178852391312,0.01348268810039464,0.8000000000000002,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,,0.8,MCF7,condition
