,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_c7500,0.3748760646433009,0.3974617337279212,0.3858386599761125,0.356174255759009,0.376780095160811,0.3660967524442825,0.058764017046960916,0.056952682306969454,0.05771068721696647,0.2856666666666667,24803.0,442665258.6666667,7500.0,0.0,0.0,95515827.0,38219395.333333336,133735222.33333333,cells,,7500.0,MCF7,condition
MCF7_c7500_s56,0.3743523041502817,0.39662410323541747,0.3851665122443585,0.35522584445932587,0.37533261098642295,0.3649101407634187,0.05916275332541203,0.05716305760897573,0.05802224768440365,0.285,24803.0,443981360.0,7500.0,0.0,0.0,94626317.0,37792804.0,132419121.0,cells,56.0,7500.0,MCF7,file
MCF7_c7500_s62,0.3747200432783338,0.3973982967415026,0.3857261231481337,0.3560776215717486,0.3772531657557137,0.36626099593111194,0.058835057016278676,0.057051378393232204,0.05777400500930911,0.287,24803.0,442814129.0,7500.0,0.0,0.0,95279424.0,38306928.0,133586352.0,cells,62.0,7500.0,MCF7,file
MCF7_c7500_s79,0.37555520527643976,0.3983628012068436,0.38662292989293623,0.3572193012459525,0.37775450874029637,0.367119120638317,0.058344257531369695,0.056681563415627,0.057381181419027746,0.285,24803.0,441200287.0,7500.0,0.0,0.0,96641740.0,38558454.0,135200194.0,cells,79.0,7500.0,MCF7,file
MCF7_f005,0.6262671222179449,0.6321064587376007,0.6291732420961531,0.6107009927164527,0.6181983142101578,0.6143177240294073,0.047225359786343075,0.03849090905814896,0.04240667361862618,0.05000000000000001,0.0,142983303.0,32303.0,32301.333333333332,142983303.0,411746319.0,21670859.0,433417178.0,frip,,0.05,MCF7,condition
MCF7_f005_s27,0.6260408977633752,0.6328395083584376,0.6294218450398432,0.6102332522474683,0.6189292475114374,0.6144341499153099,0.04712288702959794,0.03789773265820196,0.04204422058103715,0.05,0.0,142983303.0,32303.0,32300.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,27.0,0.05,MCF7,file
MCF7_f005_s39,0.6264582374064601,0.6320363010368587,0.6292349073110931,0.6114181846255368,0.6184855953852384,0.614820435497287,0.046895945455521955,0.03803090068839035,0.04200652922244073,0.05,0.0,142983303.0,32303.0,32302.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,39.0,0.05,MCF7,file
MCF7_f005_s76,0.6263026945101605,0.6314435668175057,0.6288626243443579,0.610451541276353,0.617180099733798,0.6136985866756249,0.04770137736797694,0.039546613882281575,0.04320120682217522,0.05,0.0,142983303.0,32303.0,32302.0,142983303.0,411746319.0,21670859.0,433417178.0,frip,76.0,0.05,MCF7,file
MCF7_f01,0.6712526210578258,0.684184235870627,0.6776567410972304,0.6579997163644913,0.6709622973997583,0.6643546723919355,0.042633748388938776,0.037438999328277205,0.039678106547148824,0.10000000000000002,0.0,118904571.0,32303.0,32300.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,,0.1,MCF7,condition
MCF7_f01_s31,0.6707134639918665,0.6840803653183603,0.6773309732376052,0.6575266211365146,0.6709755268059959,0.6641200727817681,0.042721817269682445,0.03759962527989219,0.03980739694956522,0.1,0.0,118904571.0,32303.0,32300.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,31.0,0.1,MCF7,file
MCF7_f01_s53,0.6719811917307429,0.6849320929189571,0.6783948381390246,0.6583059622795256,0.6711243106087459,0.664588760769467,0.042821893164088916,0.03746261861538464,0.03977043660403709,0.1,0.0,118904571.0,32303.0,32301.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,53.0,0.1,MCF7,file
MCF7_f01_s83,0.6710634285634282,0.6835402493745638,0.6772443789679312,0.6581665656774334,0.6707870547845333,0.6643551836245709,0.04240310307581197,0.037297942654782236,0.03950162566321129,0.1,0.0,118904571.0,32303.0,32299.0,118904571.0,411746319.0,45749591.0,457495910.0,frip,83.0,0.1,MCF7,file
