,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
K562_c30000_s90,0.5417926937309181,0.5737125431003722,0.5572959299348887,0.5246500315411844,0.5563375212168288,0.5399506593977103,0.05797988808312926,0.053080350790255235,0.0554477083805507,0.301,18060.0,275904525.0,30000.0,0.0,0.0,321798165.0,138526626.0,460324791.0,cells,90.0,30000.0,K562,file
K562_c40000,0.6785452252496471,0.6939408886090371,0.6861567076220951,0.6658689362175548,0.6819069671911335,0.6737563982497098,0.044155350318882416,0.041535726828205284,0.04263363721928172,0.301,8060.0,123166497.0,40000.0,0.0,0.0,428683530.3333333,184379288.66666666,613062819.0,cells,,40000.0,K562,condition
K562_c40000_s7,0.6785598851647353,0.693600646842881,0.6859978323138055,0.6657727070528324,0.6817141823025062,0.6736112394285269,0.04435960204881717,0.04130824176240675,0.04261736258337805,0.301,8060.0,123536125.0,40000.0,0.0,0.0,428380106.0,184313085.0,612693191.0,cells,7.0,40000.0,K562,file
K562_c40000_s71,0.67753729238827,0.6937373462320211,0.685541626683319,0.6647919797846601,0.6814228115408628,0.6729677131579217,0.0443556168281505,0.04189582057638477,0.042909908938778024,0.301,8060.0,123560376.0,40000.0,0.0,0.0,428451800.0,184217140.0,612668940.0,cells,71.0,40000.0,K562,file
K562_c40000_s73,0.6795403877582913,0.6944846727522094,0.6869312611210846,0.6670421218151719,0.6825839077300317,0.674690242162681,0.04377194864419309,0.041441478722600976,0.04240509295889963,0.301,8060.0,122402990.0,40000.0,0.0,0.0,429218685.0,184607641.0,613826326.0,cells,73.0,40000.0,K562,file
K562_c5000,0.2921818586593052,0.3299347052673964,0.30991277522903565,0.2735647168878352,0.3057426491210465,0.2884529826597507,0.06215993166419815,0.058295322933529264,0.059991010461013475,0.3013333333333333,43060.0,660111889.6666666,5000.0,0.0,0.0,53190986.333333336,22926440.0,76117426.33333333,cells,,5000.0,K562,condition
K562_c5000_s6,0.29201628102605603,0.3305609017009486,0.31009541578287486,0.27254508837426283,0.30517349782771164,0.28764200104119786,0.06202727093248511,0.0584367156248983,0.06001656444335554,0.301,43060.0,660208999.0,5000.0,0.0,0.0,53162081.0,22858236.0,76020317.0,cells,6.0,5000.0,K562,file
K562_c5000_s63,0.2925872504580029,0.331199060472495,0.3106981373585104,0.27366044995081645,0.30687201553139937,0.2890063996174404,0.06247078836933352,0.0586215860947436,0.060315995328545945,0.301,43060.0,658842531.0,5000.0,0.0,0.0,54070627.0,23316158.0,77386785.0,cells,63.0,5000.0,K562,file
K562_c5000_s99,0.291940277621003,0.32804415362874556,0.3089409877253648,0.27448861233842625,0.3051824340040284,0.288710547320614,0.06203937926647413,0.05787805901204229,0.05970170886205588,0.302,43060.0,661284139.0,5000.0,0.0,0.0,52340251.0,22604926.0,74945177.0,cells,99.0,5000.0,K562,file
K562_c7500,0.31633789081844504,0.3674844385734629,0.3399984095585321,0.2975222807896159,0.3432413295586866,0.3184680330772392,0.06334089936246505,0.059693225146312694,0.061506497500055664,0.3,40560.0,622242694.0,7500.0,0.0,0.0,79774766.33333333,34211855.666666664,113986622.0,cells,,7500.0,K562,condition
K562_c7500_s44,0.3156302128936324,0.36657091773915645,0.339198666232944,0.2969647577122293,0.3421252464121597,0.3176616415868682,0.06295168911740003,0.05928326183284439,0.0610625145146071,0.299,40560.0,622293611.0,7500.0,0.0,0.0,79849688.0,34086017.0,113935705.0,cells,44.0,7500.0,K562,file
K562_c7500_s50,0.3170677932273459,0.36795982736428645,0.3406233762018167,0.2985564170817578,0.34411197330911936,0.31943711680878417,0.06370114547892035,0.06026134182511248,0.06194512663161915,0.301,40560.0,621982263.0,7500.0,0.0,0.0,79881714.0,34365339.0,114247053.0,cells,50.0,7500.0,K562,file
K562_c7500_s80,0.31631625537298824,0.3679225706169457,0.3401733002694828,0.2970456675748606,0.3434867689547808,0.31830534083606526,0.06343028220783915,0.05958461694122794,0.06156872411443961,0.3,40560.0,622452208.0,7500.0,0.0,0.0,79592897.0,34184211.0,113777108.0,cells,80.0,7500.0,K562,file
K562_f005,0.5380328504894885,0.562871697122003,0.5501720640893938,0.519647688352389,0.5481406005293464,0.5330814429346442,0.06679267137458877,0.04818985795854116,0.05713332529049198,0.05000000000000001,0.0,194332960.0,48060.0,48059.0,194332960.0,514801538.0,27094818.0,541896356.0,frip,,0.05,K562,condition
K562_f005_s45,0.5375720477553121,0.5624722372169977,0.5497403268157778,0.5190621960403617,0.5476179798460765,0.5325293656137372,0.06674976516942437,0.047977502643762,0.057063135569509975,0.05,0.0,194332960.0,48060.0,48060.0,194332960.0,514801538.0,27094818.0,541896356.0,frip,45.0,0.05,K562,file
K562_f005_s74,0.5382742459780191,0.5630220481869456,0.55037008671062,0.520293593534258,0.5487757625877223,0.533704521098545,0.06711988673959622,0.04808157638728627,0.057195836675379426,0.05,0.0,194332960.0,48060.0,48058.0,194332960.0,514801538.0,27094818.0,541896356.0,frip,74.0,0.05,K562,file
K562_f005_s96,0.538252361646028,0.5631208059620658,0.5504058254103941,0.519587275482547,0.5480280591542404,0.5330104420916502,0.06658100328370335,0.048558702920263215,0.05720278366672331,0.05,0.0,194332960.0,48060.0,48059.0,194332960.0,514801538.0,27094818.0,541896356.0,frip,96.0,0.05,K562,file
K562_f01,0.5851103597266353,0.6196061897885191,0.6018643982967046,0.5677976936549942,0.6057061214732684,0.5859065722703483,0.06080716463997763,0.04833127701121367,0.0543681984150687,0.10000000000000002,0.0,164227607.0,48060.0,48058.666666666664,164227607.0,514801538.0,57200171.0,572001709.0,frip,,0.1,K562,condition
K562_f01_s33,0.5847107982671828,0.6197837985472882,0.6017366629291264,0.5674819968287144,0.6061803179628129,0.5859609651891454,0.06092261703800725,0.048341145214623286,0.0544901649312205,0.1,0.0,164227607.0,48060.0,48059.0,164227607.0,514801538.0,57200171.0,572001709.0,frip,33.0,0.1,K562,file
K562_f01_s56,0.5849695136324757,0.6186330855531347,0.6013305312199119,0.5674114708138837,0.6047202318671361,0.5852241318610787,0.060924631659378524,0.04791177910062053,0.05415796739068944,0.1,0.0,164227607.0,48060.0,48059.0,164227607.0,514801538.0,57200171.0,572001709.0,frip,56.0,0.1,K562,file
K562_f01_s84,0.5856507730775725,0.6204016852651345,0.6025255768616161,0.5684996133223844,0.6062178145898562,0.5865346197608204,0.060640077479996654,0.048779436286345096,0.05451250494533344,0.1,0.0,164227607.0,48060.0,48058.0,164227607.0,514801538.0,57200171.0,572001709.0,frip,84.0,0.1,K562,file
K562_f02,0.7075307496660368,0.7272166885755518,0.7172386653195398,0.6941956480708618,0.715989553418788,0.7048622587919771,0.04578701533707641,0.040157716521646306,0.042704190630174,0.20000000000000004,0.0,92727394.0,48060.0,48057.666666666664,92727394.0,514801538.0,128700384.0,643501922.0,frip,,0.2,K562,condition
K562_f025,0.7884973663354078,0.7978375836844303,0.7931399777716699,0.7787722264700788,0.788952129383539,0.7838042025133477,0.03468739615777883,0.03197323110901956,0.033095753904390755,0.25,0.0,49827265.0,48060.0,48043.333333333336,49827265.0,514801538.0,171600513.0,686402051.0,frip,,0.25,K562,condition
K562_f025_s2,0.7886627231687183,0.7979876151449226,0.7932977675270259,0.7794591088436708,0.7894243653456451,0.7843841897496839,0.03479744677486175,0.03200262849137942,0.033152894456836696,0.25,0.0,49827265.0,48060.0,48042.0,49827265.0,514801538.0,171600513.0,686402051.0,frip,2.0,0.25,K562,file
K562_f025_s4,0.7883102255589043,0.7980013124785037,0.7931261666475962,0.7783243803275112,0.7889787142261758,0.7835907319408991,0.034521735082458566,0.03177457437359692,0.03291937192768094,0.25,0.0,49827265.0,48060.0,48045.0,49827265.0,514801538.0,171600513.0,686402051.0,frip,4.0,0.25,K562,file
K562_f025_s95,0.7885192459109904,0.7975238234298644,0.7929959734426585,0.7785331902390547,0.7884533085787959,0.7834376858494598,0.03477309706963384,0.032171907547601006,0.03324572668120865,0.25,0.0,49827265.0,48060.0,48043.0,49827265.0,514801538.0,171600513.0,686402051.0,frip,95.0,0.25,K562,file
K562_f02_s33,0.707211978537131,0.7271348698362936,0.7170350610013473,0.6934955655227245,0.7160347052536519,0.7045164831525104,0.04666400071215003,0.04028097122980815,0.04320453163574106,0.2,0.0,92727394.0,48060.0,48058.0,92727394.0,514801538.0,128700384.0,643501922.0,frip,33.0,0.2,K562,file
K562_f02_s53,0.707940210946232,0.7280683431198499,0.7178632118201453,0.6948131868920472,0.7168863778415845,0.7056219739167573,0.045281533098187485,0.04023533473427526,0.04251822949769105,0.2,0.0,92727394.0,48060.0,48058.0,92727394.0,514801538.0,128700384.0,643501922.0,frip,53.0,0.2,K562,file
K562_f02_s83,0.7074398403274126,0.7264468527705117,0.7168173719779758,0.6942781917978137,0.7150475771611272,0.7044483193066636,0.045447973980100226,0.03998289309596984,0.04242623257223784,0.2,0.0,92727394.0,48060.0,48057.0,92727394.0,514801538.0,128700384.0,643501922.0,frip,83.0,0.2,K562,file
